objectid,borough,tree_name,age_group,height_m
669502,Newham,Maple,Young (0-15),3
669507,Newham,Maple,Young (0-15),3
669582,Newham,Hazel,Young (0-15),3
669588,Newham,Apple,Young (0-15),3
669597,Newham,Cherry,Young (0-15),3
669678,Newham,Alder,Young (0-15),3
669752,Newham,Whitebeam,Young (0-15),3
669764,Newham,Lime,Young (0-15),3
669766,Newham,Lime,Young (0-15),3
669768,Newham,Lime,Young (0-15),3
669769,Newham,Lime,Young (0-15),3
669771,Newham,Lime,Young (0-15),3
669772,Newham,Lime,Young (0-15),3
669773,Newham,Lime,Young (0-15),3
669774,Newham,Lime,Young (0-15),3
669775,Newham,Lime,Young (0-15),3
669776,Newham,Lime,Young (0-15),3
669822,Newham,Ash,Young (0-15),3
669825,Newham,Maple,Young (0-15),3
669846,Newham,Maple,Young (0-15),3
669867,Newham,Cherry,Young (0-15),3
669869,Newham,Cherry,Young (0-15),3
669872,Newham,Cherry,Young (0-15),3
669919,Newham,Other,Young (0-15),3
669979,Newham,Cherry,Young (0-15),3
670042,Newham,Whitebeam,Young (0-15),3
670054,Newham,Cherry,Young (0-15),3
670118,Newham,Cherry,Young (0-15),3
670134,Newham,Pear,Young (0-15),3
670135,Newham,Maple,Young (0-15),3
670136,Newham,Cherry,Young (0-15),3
670137,Newham,Maple,Young (0-15),3
670142,Newham,Other,Young (0-15),3
670145,Newham,Hawthorn,Young (0-15),3
670170,Newham,Cherry,Young (0-15),3
670172,Newham,Maple,Young (0-15),3
670363,Newham,Lime,Young (0-15),3
670548,Newham,Apple,Young (0-15),3
670595,Newham,Sycamore,Young (0-15),3
670763,Newham,Whitebeam,Young (0-15),3
670769,Newham,Apple,Young (0-15),3
670869,Newham,Plane,Young (0-15),3
671112,Newham,Lime,Young (0-15),3
671126,Newham,Lime,Young (0-15),3
671202,Newham,Lime,Young (0-15),3
671204,Newham,Lime,Young (0-15),3
671207,Newham,Lime,Young (0-15),3
671211,Newham,Lime,Young (0-15),3
671212,Newham,Lime,Young (0-15),3
671270,Newham,Maple,Young (0-15),3
671291,Newham,Other,Young (0-15),3
671293,Newham,Pear,Young (0-15),3
671313,Newham,Other,Young (0-15),3
671316,Newham,Other,Young (0-15),3
671340,Newham,Rowan,Young (0-15),3
671341,Newham,Whitebeam,Young (0-15),3
671487,Newham,Rowan,Young (0-15),3
671498,Newham,Alder,Young (0-15),3
671531,Newham,Rowan,Young (0-15),3
671559,Newham,Whitebeam,Young (0-15),3
671562,Newham,Whitebeam,Young (0-15),3
671567,Newham,Whitebeam,Young (0-15),3
671576,Newham,Whitebeam,Young (0-15),3
671577,Newham,Whitebeam,Young (0-15),3
671579,Newham,Whitebeam,Young (0-15),3
671580,Newham,Whitebeam,Young (0-15),3
671582,Newham,Maple,Young (0-15),3
671584,Newham,Birch,Young (0-15),3
671587,Newham,Whitebeam,Young (0-15),3
671589,Newham,Whitebeam,Young (0-15),3
671594,Newham,Cherry,Young (0-15),3
671601,Newham,Whitebeam,Young (0-15),3
671624,Newham,Apple,Young (0-15),3
671683,Newham,Sycamore,Young (0-15),3
671684,Newham,Sycamore,Young (0-15),3
671820,Newham,Birch,Young (0-15),3
671899,Newham,Apple,Young (0-15),3
671922,Newham,Apple,Young (0-15),3
671923,Newham,Sycamore,Young (0-15),3
671930,Newham,Ash,Young (0-15),3
671977,Newham,Apple,Young (0-15),3
671985,Newham,Sycamore,Young (0-15),3
671989,Newham,Pear,Young (0-15),3
672032,Newham,Other,Young (0-15),3
672055,Newham,Horse chestnut,Young (0-15),3
672061,Newham,Cherry,Young (0-15),3
672063,Newham,Cherry,Young (0-15),3
672067,Newham,Whitebeam,Young (0-15),3
672108,Newham,Hawthorn,Young (0-15),3
672110,Newham,Sycamore,Young (0-15),3
672117,Newham,Rowan,Young (0-15),3
672119,Newham,Other,Young (0-15),3
672120,Newham,Other,Young (0-15),3
672128,Newham,Other,Young (0-15),3
672143,Newham,Pear,Young (0-15),3
672146,Newham,Pear,Young (0-15),3
672149,Newham,Pear,Young (0-15),3
672152,Newham,Pear,Young (0-15),3
672157,Newham,Pear,Young (0-15),3
672161,Newham,Pear,Young (0-15),3
672185,Newham,Other,Young (0-15),3
672196,Newham,Maple,Young (0-15),3
672198,Newham,Rowan,Young (0-15),3
672242,Newham,Pear,Young (0-15),3
672244,Newham,Birch,Young (0-15),3
672247,Newham,Birch,Young (0-15),3
672273,Newham,Other,Young (0-15),3
672321,Newham,Birch,Young (0-15),3
672336,Newham,Sycamore,Young (0-15),3
672357,Newham,Lime,Young (0-15),3
672372,Newham,Sycamore,Young (0-15),3
672393,Newham,Other,Young (0-15),3
672426,Newham,Maple,Young (0-15),3
672464,Newham,Black locust,Young (0-15),3
672465,Newham,Cherry,Young (0-15),3
672466,Newham,Cherry,Young (0-15),3
672472,Newham,Oak,Young (0-15),3
672528,Newham,Whitebeam,Young (0-15),3
672546,Newham,Whitebeam,Young (0-15),3
672573,Newham,Apple,Young (0-15),3
672592,Newham,Hawthorn,Young (0-15),3
672594,Newham,Hawthorn,Young (0-15),3
672598,Newham,Hawthorn,Young (0-15),3
672612,Newham,Maple,Young (0-15),3
672998,Newham,Pear,Young (0-15),3
672624,Newham,Cherry,Young (0-15),3
672659,Newham,Whitebeam,Young (0-15),3
672667,Newham,Whitebeam,Young (0-15),3
672679,Newham,Sycamore,Young (0-15),3
672690,Newham,Rowan,Young (0-15),3
672703,Newham,Maple,Young (0-15),3
672707,Newham,Cherry,Young (0-15),3
672716,Newham,Cherry,Young (0-15),3
672960,Newham,Apple,Young (0-15),3
673022,Newham,Pear,Young (0-15),3
673078,Newham,Apple,Young (0-15),3
673079,Newham,Apple,Young (0-15),3
673080,Newham,Cherry,Young (0-15),3
673081,Newham,Apple,Young (0-15),3
673082,Newham,Cherry,Young (0-15),3
673083,Newham,Cherry,Young (0-15),3
673084,Newham,Ash,Young (0-15),3
673085,Newham,Apple,Young (0-15),3
673086,Newham,Apple,Young (0-15),3
673087,Newham,Plane,Young (0-15),3
673088,Newham,Plane,Young (0-15),3
673089,Newham,Plane,Young (0-15),3
673090,Newham,Plane,Young (0-15),3
673091,Newham,Plane,Young (0-15),3
673092,Newham,Plane,Young (0-15),3
673093,Newham,Plane,Young (0-15),3
673094,Newham,Plane,Young (0-15),3
673095,Newham,Plane,Young (0-15),3
673096,Newham,Plane,Young (0-15),3
673097,Newham,Plane,Young (0-15),3
673098,Newham,Plane,Young (0-15),3
673099,Newham,Plane,Young (0-15),3
673100,Newham,Plane,Young (0-15),3
673101,Newham,Plane,Young (0-15),3
673102,Newham,Plane,Young (0-15),3
673103,Newham,Plane,Young (0-15),3
673104,Newham,Plane,Young (0-15),3
673105,Newham,Plane,Young (0-15),3
673106,Newham,Plane,Young (0-15),3
673107,Newham,Plane,Young (0-15),3
673108,Newham,Plane,Young (0-15),3
673109,Newham,Plane,Young (0-15),3
673110,Newham,Plane,Young (0-15),3
673111,Newham,Plane,Young (0-15),3
673125,Newham,Other,Young (0-15),3
673620,Newham,Rowan,Young (0-15),3
673622,Newham,Other,Young (0-15),3
673644,Newham,Lime,Young (0-15),3
673690,Newham,Lime,Young (0-15),3
673697,Newham,Other,Young (0-15),3
673698,Newham,Lime,Young (0-15),3
673835,Newham,Rowan,Young (0-15),3
673837,Newham,Cherry,Young (0-15),3
673894,Newham,Rowan,Young (0-15),3
673906,Newham,Other,Young (0-15),3
673924,Newham,Whitebeam,Young (0-15),3
674037,Newham,Whitebeam,Young (0-15),3
674054,Newham,Pear,Young (0-15),3
674134,Newham,Black locust,Young (0-15),3
674486,Newham,Lime,Young (0-15),3
674492,Newham,Other,Young (0-15),3
674493,Newham,Other,Young (0-15),3
674494,Newham,Other,Young (0-15),3
674495,Newham,Other,Young (0-15),3
674496,Newham,Other,Young (0-15),3
674498,Newham,Other,Young (0-15),3
674567,Newham,Cherry,Young (0-15),3
674582,Newham,Pear,Young (0-15),3
674605,Newham,Other,Young (0-15),3
674626,Newham,Lime,Young (0-15),3
674638,Newham,Hornbeam,Young (0-15),3
674652,Newham,Elm,Young (0-15),3
674746,Newham,Other,Young (0-15),3
674770,Newham,Cherry,Young (0-15),3
674776,Newham,Pear,Young (0-15),3
674797,Newham,Rowan,Young (0-15),3
674862,Newham,Rowan,Young (0-15),3
674868,Newham,Birch,Young (0-15),3
674898,Newham,Maple,Young (0-15),3
674934,Newham,Cherry,Young (0-15),3
674943,Newham,Rowan,Young (0-15),3
674954,Newham,Other,Young (0-15),3
674955,Newham,Apple,Young (0-15),3
674956,Newham,Lime,Young (0-15),3
674959,Newham,Lime,Young (0-15),3
674973,Newham,Sycamore,Young (0-15),3
674975,Newham,Cherry,Young (0-15),3
675130,Newham,Pear,Young (0-15),3
675135,Newham,Pear,Young (0-15),3
675136,Newham,Pear,Young (0-15),3
675143,Newham,Apple,Young (0-15),3
675168,Newham,Cherry,Young (0-15),3
675187,Newham,Whitebeam,Young (0-15),3
675188,Newham,Cherry,Young (0-15),3
675198,Newham,Maple,Young (0-15),3
675217,Newham,Cherry,Young (0-15),3
675266,Newham,Pear,Young (0-15),3
675270,Newham,Other,Young (0-15),3
675278,Newham,Maple,Young (0-15),3
675289,Newham,Cherry,Young (0-15),3
675404,Newham,Maple,Young (0-15),3
675429,Newham,Whitebeam,Young (0-15),3
675431,Newham,Whitebeam,Young (0-15),3
675471,Newham,Pear,Young (0-15),3
675496,Newham,Other,Young (0-15),3
675508,Newham,Whitebeam,Young (0-15),3
675511,Newham,Whitebeam,Young (0-15),3
675512,Newham,Cherry,Young (0-15),3
675519,Newham,Whitebeam,Young (0-15),3
675566,Newham,Hornbeam,Young (0-15),3
675668,Newham,Pear,Young (0-15),3
675671,Newham,Ash,Young (0-15),3
675686,Newham,Rowan,Young (0-15),3
675689,Newham,Hawthorn,Young (0-15),3
675691,Newham,Maple,Young (0-15),3
675721,Newham,Maple,Young (0-15),3
675755,Newham,Lime,Young (0-15),3
675771,Newham,Apple,Young (0-15),3
675787,Newham,Other,Young (0-15),3
675788,Newham,Maple,Young (0-15),3
675789,Newham,Maple,Young (0-15),3
675795,Newham,Apple,Young (0-15),3
675805,Newham,Sycamore,Young (0-15),3
675821,Newham,Cherry,Young (0-15),3
675822,Newham,Rowan,Young (0-15),3
675850,Newham,Birch,Young (0-15),3
675924,Newham,Rowan,Young (0-15),3
675931,Newham,Whitebeam,Young (0-15),3
675938,Newham,Other,Young (0-15),3
675939,Newham,Pear,Young (0-15),3
675945,Newham,Cherry,Young (0-15),3
675947,Newham,Cherry,Young (0-15),3
675951,Newham,Cherry,Young (0-15),3
675958,Newham,Maple,Young (0-15),3
675960,Newham,Other,Young (0-15),3
675966,Newham,Maple,Young (0-15),3
675968,Newham,Cherry,Young (0-15),3
675978,Newham,Other,Young (0-15),3
675979,Newham,Other,Young (0-15),3
676094,Newham,Maple,Young (0-15),3
676121,Newham,Birch,Young (0-15),3
676126,Newham,Birch,Young (0-15),3
676139,Newham,Apple,Young (0-15),3
676210,Newham,Apple,Young (0-15),3
676212,Newham,Apple,Young (0-15),3
676237,Newham,Other,Young (0-15),3
676256,Newham,Whitebeam,Young (0-15),3
676333,Newham,Maple,Young (0-15),3
676334,Newham,Maple,Young (0-15),3
676340,Newham,Cherry,Young (0-15),3
676563,Newham,Other,Young (0-15),3
676568,Newham,Whitebeam,Young (0-15),3
676580,Newham,Sycamore,Young (0-15),3
676589,Newham,Sycamore,Young (0-15),3
676590,Newham,Whitebeam,Young (0-15),3
676595,Newham,Other,Young (0-15),3
676674,Newham,Cherry,Young (0-15),3
676686,Newham,Cherry,Young (0-15),3
676715,Newham,Apple,Young (0-15),3
676717,Newham,Whitebeam,Young (0-15),3
676742,Newham,Other,Young (0-15),3
676751,Newham,Hornbeam,Young (0-15),3
676753,Newham,Other,Young (0-15),3
676754,Newham,Whitebeam,Young (0-15),3
676768,Newham,Other,Young (0-15),3
676769,Newham,Maple,Young (0-15),3
676770,Newham,Maple,Young (0-15),3
676780,Newham,Other,Young (0-15),3
676781,Newham,Other,Young (0-15),3
676782,Newham,Other,Young (0-15),3
676783,Newham,Other,Young (0-15),3
676784,Newham,Other,Young (0-15),3
676785,Newham,Other,Young (0-15),3
676786,Newham,Other,Young (0-15),3
676787,Newham,Other,Young (0-15),3
676788,Newham,Other,Young (0-15),3
676789,Newham,Other,Young (0-15),3
676790,Newham,Other,Young (0-15),3
676791,Newham,Other,Young (0-15),3
676792,Newham,Other,Young (0-15),3
676793,Newham,Other,Young (0-15),3
676794,Newham,Other,Young (0-15),3
676795,Newham,Other,Young (0-15),3
676796,Newham,Other,Young (0-15),3
676809,Newham,Other,Young (0-15),3
676810,Newham,Other,Young (0-15),3
676811,Newham,Apple,Young (0-15),3
676816,Newham,Other,Young (0-15),3
676822,Newham,Birch,Young (0-15),3
676845,Newham,Lime,Young (0-15),3
676846,Newham,Lime,Young (0-15),3
676847,Newham,Lime,Young (0-15),3
676848,Newham,Lime,Young (0-15),3
676849,Newham,Lime,Young (0-15),3
676850,Newham,Lime,Young (0-15),3
676851,Newham,Lime,Young (0-15),3
676852,Newham,Lime,Young (0-15),3
676853,Newham,Lime,Young (0-15),3
676854,Newham,Lime,Young (0-15),3
676855,Newham,Lime,Young (0-15),3
676856,Newham,Lime,Young (0-15),3
676857,Newham,Lime,Young (0-15),3
676858,Newham,Plane,Young (0-15),3
676859,Newham,Plane,Young (0-15),3
676902,Newham,Cherry,Young (0-15),3
676996,Newham,Other,Young (0-15),3
677027,Newham,Other,Young (0-15),3
677066,Newham,Cherry,Young (0-15),3
677090,Newham,Pear,Young (0-15),3
677116,Newham,Pear,Young (0-15),3
677117,Newham,Pear,Young (0-15),3
677190,Newham,Other,Young (0-15),3
677194,Newham,Other,Young (0-15),3
677224,Newham,Sycamore,Young (0-15),3
677232,Newham,Cherry,Young (0-15),3
677256,Newham,Whitebeam,Young (0-15),3
677318,Newham,Apple,Young (0-15),3
677330,Newham,Apple,Young (0-15),3
677336,Newham,Rowan,Young (0-15),3
677351,Newham,Whitebeam,Young (0-15),3
677352,Newham,Maple,Young (0-15),3
677359,Newham,Pine,Young (0-15),3
677642,Newham,Other,Young (0-15),3
677817,Newham,Pear,Young (0-15),3
677847,Newham,Lime,Young (0-15),3
677848,Newham,Lime,Young (0-15),3
677866,Newham,Cherry,Young (0-15),3
677867,Newham,Cherry,Young (0-15),3
677868,Newham,Cherry,Young (0-15),3
677869,Newham,Cherry,Young (0-15),3
677870,Newham,Cherry,Young (0-15),3
677871,Newham,Maple,Young (0-15),3
677873,Newham,Other,Young (0-15),3
677874,Newham,Other,Young (0-15),3
677875,Newham,Other,Young (0-15),3
677876,Newham,Other,Young (0-15),3
677978,Newham,Sycamore,Young (0-15),3
677982,Newham,Sycamore,Young (0-15),3
677983,Newham,Other,Young (0-15),3
678007,Newham,Apple,Young (0-15),3
678047,Newham,Ash,Young (0-15),3
678080,Newham,Ash,Young (0-15),3
678116,Newham,Other,Young (0-15),3
678161,Newham,Hornbeam,Young (0-15),3
678186,Newham,Lime,Young (0-15),3
678198,Newham,Cherry,Young (0-15),3
678342,Newham,Other,Young (0-15),3
678360,Newham,Cherry,Young (0-15),3
678364,Newham,Pear,Young (0-15),3
678371,Newham,Other,Young (0-15),3
678383,Newham,Cherry,Young (0-15),3
678429,Newham,Rowan,Young (0-15),3
678434,Newham,Maple,Young (0-15),3
678448,Newham,Maple,Young (0-15),3
678468,Newham,Apple,Young (0-15),3
678474,Newham,Other,Young (0-15),3
678533,Newham,Pear,Young (0-15),3
678539,Newham,Apple,Young (0-15),3
678559,Newham,Pear,Young (0-15),3
678560,Newham,Birch,Young (0-15),3
678565,Newham,Birch,Young (0-15),3
678664,Newham,Apple,Young (0-15),3
678668,Newham,Lime,Young (0-15),3
678681,Newham,Other,Young (0-15),3
678682,Newham,Rowan,Young (0-15),3
678693,Newham,Apple,Young (0-15),3
678714,Newham,Apple,Young (0-15),3
678728,Newham,Other,Young (0-15),3
678767,Newham,Birch,Young (0-15),3
678768,Newham,Hawthorn,Young (0-15),3
678773,Newham,Maple,Young (0-15),3
678821,Newham,Other,Young (0-15),3
678849,Newham,Whitebeam,Young (0-15),3
678906,Newham,Whitebeam,Young (0-15),3
678944,Newham,Whitebeam,Young (0-15),3
678972,Newham,Other,Young (0-15),3
678999,Newham,Other,Young (0-15),3
679033,Newham,Apple,Young (0-15),3
679102,Newham,Rowan,Young (0-15),3
679151,Newham,Maple,Young (0-15),3
679156,Newham,Cherry,Young (0-15),3
679172,Newham,Lime,Young (0-15),3
679287,Newham,Other,Young (0-15),3
679296,Newham,Other,Young (0-15),3
679305,Newham,Other,Young (0-15),3
679354,Newham,Other,Young (0-15),3
679355,Newham,Other,Young (0-15),3
679356,Newham,Other,Young (0-15),3
679357,Newham,Other,Young (0-15),3
679359,Newham,Other,Young (0-15),3
679360,Newham,Other,Young (0-15),3
679361,Newham,Other,Young (0-15),3
679362,Newham,Other,Young (0-15),3
679363,Newham,Other,Young (0-15),3
679364,Newham,Other,Young (0-15),3
679365,Newham,Other,Young (0-15),3
679366,Newham,Other,Young (0-15),3
679367,Newham,Other,Young (0-15),3
679368,Newham,Other,Young (0-15),3
679369,Newham,Other,Young (0-15),3
679370,Newham,Other,Young (0-15),3
679371,Newham,Other,Young (0-15),3
679372,Newham,Cherry,Young (0-15),3
679373,Newham,Cherry,Young (0-15),3
679374,Newham,Cherry,Young (0-15),3
679384,Newham,Pear,Young (0-15),3
679389,Newham,Birch,Young (0-15),3
679396,Newham,Pear,Young (0-15),3
679397,Newham,Other,Young (0-15),3
679423,Newham,Other,Young (0-15),3
679424,Newham,Other,Young (0-15),3
679425,Newham,Other,Young (0-15),3
679426,Newham,Other,Young (0-15),3
679452,Newham,Other,Young (0-15),3
679468,Newham,Other,Young (0-15),3
679469,Newham,Other,Young (0-15),3
679470,Newham,Other,Young (0-15),3
679483,Newham,Other,Young (0-15),3
679506,Newham,Lime,Young (0-15),3
679507,Newham,Apple,Young (0-15),3
679648,Newham,Maple,Young (0-15),3
679652,Newham,Other,Young (0-15),3
679666,Newham,Whitebeam,Young (0-15),3
679667,Newham,Whitebeam,Young (0-15),3
679669,Newham,Pear,Young (0-15),3
679670,Newham,Other,Young (0-15),3
679707,Newham,Whitebeam,Young (0-15),3
679708,Newham,Whitebeam,Young (0-15),3
679802,Newham,Other,Young (0-15),3
679879,Newham,Birch,Young (0-15),3
679952,Newham,Birch,Young (0-15),3
679953,Newham,Birch,Young (0-15),3
679974,Newham,Whitebeam,Young (0-15),3
679989,Newham,Birch,Young (0-15),3
680077,Newham,Maple,Young (0-15),3
680082,Newham,Other,Young (0-15),3
680083,Newham,Other,Young (0-15),3
680121,Newham,Cherry,Young (0-15),3
680122,Newham,Hornbeam,Young (0-15),3
680140,Newham,Other,Young (0-15),3
680143,Newham,Cherry,Young (0-15),3
680147,Newham,Whitebeam,Young (0-15),3
680149,Newham,Whitebeam,Young (0-15),3
680168,Newham,Apple,Young (0-15),3
680193,Newham,Birch,Young (0-15),3
680252,Newham,Maple,Young (0-15),3
680253,Newham,Pear,Young (0-15),3
680301,Newham,Cherry,Young (0-15),3
680436,Newham,Pear,Young (0-15),3
680553,Newham,Whitebeam,Young (0-15),3
680557,Newham,Other,Young (0-15),3
680558,Newham,Other,Young (0-15),3
680559,Newham,Other,Young (0-15),3
680581,Newham,Cherry,Young (0-15),3
680582,Newham,Cherry,Young (0-15),3
680584,Newham,Cherry,Young (0-15),3
680587,Newham,Birch,Young (0-15),3
680690,Newham,Other,Young (0-15),3
680762,Newham,Other,Young (0-15),3
680836,Newham,Whitebeam,Young (0-15),3
680842,Newham,Maple,Young (0-15),3
680860,Newham,Maple,Young (0-15),3
680874,Newham,Pear,Young (0-15),3
680875,Newham,Apple,Young (0-15),3
680879,Newham,Pear,Young (0-15),3
680987,Newham,Cherry,Young (0-15),3
681036,Newham,Sycamore,Young (0-15),3
681040,Newham,Apple,Young (0-15),3
681043,Newham,Rowan,Young (0-15),3
681053,Newham,Maple,Young (0-15),3
681063,Newham,Cherry,Young (0-15),3
681086,Newham,Apple,Young (0-15),3
681114,Newham,Apple,Young (0-15),3
681115,Newham,Apple,Young (0-15),3
681176,Newham,Apple,Young (0-15),3
681197,Newham,Whitebeam,Young (0-15),3
681199,Newham,Apple,Young (0-15),3
681207,Newham,Pear,Young (0-15),3
681225,Newham,Birch,Young (0-15),3
681226,Newham,Birch,Young (0-15),3
681285,Newham,Birch,Young (0-15),3
681307,Newham,Other,Young (0-15),3
681380,Newham,Pear,Young (0-15),3
681412,Newham,Pear,Young (0-15),3
681413,Newham,Pear,Young (0-15),3
681414,Newham,Pear,Young (0-15),3
681415,Newham,Pear,Young (0-15),3
681416,Newham,Whitebeam,Young (0-15),3
681417,Newham,Whitebeam,Young (0-15),3
681418,Newham,Whitebeam,Young (0-15),3
681420,Newham,Pear,Young (0-15),3
681421,Newham,Whitebeam,Young (0-15),3
681422,Newham,Whitebeam,Young (0-15),3
681423,Newham,Whitebeam,Young (0-15),3
681424,Newham,Whitebeam,Young (0-15),3
681425,Newham,Whitebeam,Young (0-15),3
681426,Newham,Whitebeam,Young (0-15),3
681773,Newham,Other,Young (0-15),3
681777,Newham,Other,Young (0-15),3
681788,Newham,Whitebeam,Young (0-15),3
681820,Newham,Whitebeam,Young (0-15),3
681843,Newham,Whitebeam,Young (0-15),3
681876,Newham,Birch,Young (0-15),3
681878,Newham,Birch,Young (0-15),3
681881,Newham,Lime,Young (0-15),3
681900,Newham,Other,Young (0-15),3
681901,Newham,Other,Young (0-15),3
681902,Newham,Birch,Young (0-15),3
681903,Newham,Maple,Young (0-15),3
681912,Newham,Maple,Young (0-15),3
681913,Newham,Other,Young (0-15),3
682002,Newham,Birch,Young (0-15),3
682003,Newham,Birch,Young (0-15),3
682010,Newham,Birch,Young (0-15),3
682026,Newham,Maple,Young (0-15),3
682027,Newham,Pear,Young (0-15),3
682132,Newham,Rowan,Young (0-15),3
682194,Newham,Other,Young (0-15),3
682216,Newham,Rowan,Young (0-15),3
682220,Newham,Rowan,Young (0-15),3
682436,Newham,Apple,Young (0-15),3
682757,Newham,Apple,Young (0-15),3
682297,Newham,Apple,Young (0-15),3
682332,Newham,Other,Young (0-15),3
682388,Newham,Other,Young (0-15),3
682415,Newham,Cherry,Young (0-15),3
682426,Newham,Cherry,Young (0-15),3
682433,Newham,Cherry,Young (0-15),3
682434,Newham,Maple,Young (0-15),3
682476,Newham,Birch,Young (0-15),3
682545,Newham,Maple,Young (0-15),3
682571,Newham,Maple,Young (0-15),3
682719,Newham,Hawthorn,Young (0-15),3
682750,Newham,Poplar,Young (0-15),3
682766,Newham,Apple,Young (0-15),3
682767,Newham,Apple,Young (0-15),3
682779,Newham,Other,Young (0-15),3
682783,Newham,Apple,Young (0-15),3
682785,Newham,Apple,Young (0-15),3
682786,Newham,Other,Young (0-15),3
682891,Newham,Rowan,Young (0-15),3
682892,Newham,Birch,Young (0-15),3
682905,Newham,Other,Young (0-15),3
682906,Newham,Other,Young (0-15),3
682907,Newham,Other,Young (0-15),3
682908,Newham,Other,Young (0-15),3
682909,Newham,Other,Young (0-15),3
682910,Newham,Other,Young (0-15),3
682911,Newham,Other,Young (0-15),3
682912,Newham,Other,Young (0-15),3
682913,Newham,Other,Young (0-15),3
682914,Newham,Other,Young (0-15),3
682915,Newham,Apple,Young (0-15),3
682916,Newham,Maple,Young (0-15),3
682917,Newham,Apple,Young (0-15),3
682918,Newham,Maple,Young (0-15),3
682919,Newham,Apple,Young (0-15),3
682920,Newham,Maple,Young (0-15),3
682921,Newham,Apple,Young (0-15),3
682922,Newham,Rowan,Young (0-15),3
682923,Newham,Maple,Young (0-15),3
682924,Newham,Maple,Young (0-15),3
682925,Newham,Apple,Young (0-15),3
682926,Newham,Apple,Young (0-15),3
